Symbol,Name,IndustryCode,Industry
NVDA,NVIDIA Corp,57101010,반도체
AAPL,Apple Inc,57106020,전화 및 소형 장치
MSFT,Microsoft Corporation,57201020,소프트웨어
AMZN,Amazon.com Inc,53402010,백화점
GOOGL,Alphabet Inc. Class A,57201030,온라인 서비스
AVGO,Broadcom Inc,57101010,반도체
SPCX,Space Exploration Technologies Corp,57401020,무선 통신 서비스
GOOG,Alphabet Inc. Class C,57201030,온라인 서비스
META,Meta Platforms  Inc.,57201030,온라인 서비스
TSLA,Tesla Inc,53101010,자동차 및 트럭 제조
SKHY,SK hynix Inc. ADR,57101010,반도체
MU,Micron Technology  Inc.,57101010,반도체
WMT,Walmart Inc,54301020,식품 소매 및 유통
AMD,Advanced Micro Devices  Inc.,57101010,반도체
ASML,ASML Holding N.V. ADR,57101020,반도체 장비 및 테스트
INTC,Intel Corp,57101010,반도체
CSCO,Cisco Systems Inc,57102010,통신 및 네트워킹
AMAT,Applied Materials Inc,57101020,반도체 장비 및 테스트
COST,Costco Wholesale Corp,53402020,할인점
PLTR,Palantir Technologies Inc.,57201020,소프트웨어
LRCX,Lam Research Corporation,57101020,반도체 장비 및 테스트
PANW,Palo Alto Networks  Inc.,57201020,소프트웨어
NFLX,Netflix  Inc.,57201030,온라인 서비스
ARM,ARM Holdings PLC ADR,57101010,반도체
KLAC,KLA Corporation,57101020,반도체 장비 및 테스트
TXN,Texas Instruments Inc,57101010,반도체
CRWD,CrowdStrike Holdings  Inc.,57201020,소프트웨어
AMGN,Amgen Inc,56201040,제약
LIN,Linde PLC,51101010,상품 화학
STX,Seagate Technology Holdings PLC,57106010,컴퓨터 하드웨어
SNDK,SanDisk Corporation,57106010,컴퓨터 하드웨어
SHOP,Shopify Inc.,57201030,온라인 서비스
MRVL,Marvell Technology  Inc.,57101010,반도체
TMUS,T-Mobile US Inc,57401020,무선 통신 서비스
PEP,PepsiCo Inc,54101030,무알콜 음료
ADI,Analog Devices  Inc.,57101010,반도체
QCOM,QUALCOMM Incorporated,57101010,반도체
GILD,Gilead Sciences  Inc,56201040,제약
BKNG,Booking Holdings Inc.,53301040,여가 및 오락시설
WDC,Western Digital Corp,57106010,컴퓨터 하드웨어
IBKR,Interactive Brokers Group Inc,55102010,투자 은행 및 중개 서비스
ISRG,Intuitive Surgical Inc,56101010,첨단 의료 장비 및 기술
VRTX,Vertex Pharmaceuticals Incorporated,56201040,제약
PDD,PDD Holdings Inc. ADR,57201030,온라인 서비스
SBUX,Starbucks Corp,53301020,레스토랑 및 바
FTNT,Fortinet  Inc.,57201020,소프트웨어
ADP,Automatic Data Processing Inc,52203030,고용 서비스
ABNB,Airbnb  Inc.,57201030,온라인 서비스
EQIX,Equinix  Inc.,60102040,특수 REITs
SNY,Sanofi SA ADR,56201040,제약
ADBE,Adobe Inc,57201020,소프트웨어
APP,AppLovin Corporation,57201020,소프트웨어
CEG,Constellation Energy Corp,59101010,전력 유틸리티
CME,CME Group Inc.,55102050,"금융, 상품 시장 운영 및 서비스 제공"
CSX,CSX Corporation,52405030,지상 화물 및 물류
MELI,MercadoLibre  Inc.,57201030,온라인 서비스
MAR,Marriott International  Inc.,53301010,"호텔, 모텔 및 크루즈 라인"
DASH,DoorDash  Inc.,57201030,온라인 서비스
INTU,Intuit Inc.,57301010,핀테크
CMCSA,Comcast Corporation,57401020,무선 통신 서비스
MNST,Monster Beverage Corp,54101030,무알콜 음료
CDNS,Cadence Design Systems  Inc.,57201020,소프트웨어
DDOG,Datadog Inc,57201020,소프트웨어
HOOD,Robinhood Markets  Inc.,57301010,핀테크
LITE,Lumentum Holdings Inc.,57102010,통신 및 네트워킹
REGN,Regeneron Pharmaceuticals  Inc.,56201040,제약
CTAS,Cintas Corporation,52203040,경영 지원 서비스
ROST,Ross Stores Inc,53403040,의류 및 액세서리 소매
NTES,NetEase  Inc. ADR,57201030,온라인 서비스
MDLZ,Mondelez International Inc,54102020,식품 가공
SNPS,Synopsys  Inc.,57201020,소프트웨어
HON,Honeywell International Inc,54401010,소비재 대기업
ORLY,O'Reilly Automotive  Inc.,53403010,"자동차 차량, 부품 및 서비스 소매"
MPWR,Monolithic Power Systems Inc,57101010,반도체
WBD,Warner Bros. Discovery  Inc.,53302020,방송
PCAR,Paccar Inc,52102020,중장비 및 차량
AEP,American Electric Power Company Inc,59101010,전력 유틸리티
NBIS,Nebius Group NV,52203040,경영 지원 서비스
BKR,Baker Hughes Company,50103020,오일 관련 서비스 및 장비
TER,Teradyne  Inc.,57101020,반도체 장비 및 테스트
FAST,Fastenal Company,52102010,산업용 기계 및 장비
CBRS,Cerebras Systems Inc,57107010,통합 하드웨어 및 소프트웨어
NXPI,NXP Semiconductors NV,57101010,반도체
CRWV,CoreWeave  Inc.,57201010,IT 서비스 및 컨설팅
FANG,Diamondback Energy  Inc.,50102020,"오일, 가스 탐사 및 생산"
ALAB,Astera Labs  Inc.,57101010,반도체
ARGX,argenx SE ADR,56202010,생명 공학 및 의학 연구
NDAQ,Nasdaq Inc,55102050,"금융, 상품 시장 운영 및 서비스 제공"
HONA,Honeywell Aerospace Inc,52101010,항공우주 및 방위
ADSK,Autodesk  Inc.,57201020,소프트웨어
PYPL,Paypal Holdings Inc,52203040,경영 지원 서비스
CRDO,Credo Technology Group Holding Ltd,57101010,반도체
XEL,Xcel Energy Inc,59101010,전력 유틸리티
AXON,Axon Enterprise  Inc.,52101010,항공우주 및 방위
RKLB,Rocket Lab Corp,52101010,항공우주 및 방위
FER,Ferrovial N.V.,52201020,건설 및 엔지니어링
CCEP,Coca-Cola Europacific Partners PLC,54101030,무알콜 음료
EXC,Exelon Corp,59101010,전력 유틸리티
MDLN,Medline Inc.,56101020,"의료 장비, 물품 및 유통"
FLEX,Flex Ltd,57104010,전자 장비 및 부품
NTRA,Natera  Inc.,56102010,의료 시설 및 서비스
EBAY,eBay Inc.,57201030,온라인 서비스
TTWO,Take-Two Interactive Software  Inc.,57201020,소프트웨어
IDXX,IDEXX Laboratories Inc,56101020,"의료 장비, 물품 및 유통"
TRI,Thomson Reuters Corp,52203070,전문 정보 서비스
ODFL,Old Dominion Freight Line  Inc.,52405030,지상 화물 및 물류
RVMD,Revolution Medicines  Inc.,56202010,생명 공학 및 의학 연구
WDAY,Workday  Inc.,57201020,소프트웨어
MCHP,Microchip Technology Inc,57101010,반도체
PAYX,Paychex  Inc.,52203030,고용 서비스
UAL,United Airlines Holdings  Inc.,52406010,항공사
KDP,Keurig Dr Pepper Inc,54101030,무알콜 음료
NTAP,NetApp Inc,57106010,컴퓨터 하드웨어
JD,JD.com  Inc. ADR,53402010,백화점
ONC,BeOne Medicines AG ADR,56202010,생명 공학 및 의학 연구
TEAM,Atlassian Corp,57201020,소프트웨어
COIN,Coinbase Global Inc,57301030,블록 체인 및 암호화폐
ROP,Roper Technologies  Inc.,57201020,소프트웨어
EXPE,Expedia Group  Inc.,53301040,여가 및 오락시설
STLD,Steel Dynamics Inc,51201020,철 및 강철
VOD,Vodafone Group PLC ADR,57401020,무선 통신 서비스
ESLT,Elbit Systems Ltd.,52101010,항공우주 및 방위
MSTR,Strategy Inc,57201020,소프트웨어
KMB,Kimberly-Clark Corporation,54201020,개인 생활 필수 용품
HBAN,Huntington Bancshares Inc,55101010,은행
BIDU,Baidu  Inc. ADR,57201030,온라인 서비스
MDB,MongoDB  Inc.,57201020,소프트웨어
NTRS,Northern Trust Corporation,55102020,투자 관리 및 펀드 운영
DXCM,Dexcom Inc,56101020,"의료 장비, 물품 및 유통"
RPRX,Royalty Pharma PLC,56201040,제약
ACGL,Arch Capital Group Ltd.,55301020,손해보험
GEHC,GE HealthCare Technologies Inc.,56101010,첨단 의료 장비 및 기술
ON,ON Semiconductor Corp,57101010,반도체
WTW,Willis Towers Watson Public Limited Company,55301010,복합보험 및 중개인
BSP,Bending Spoons SpA,57201020,소프트웨어
CASY,Caseys General Stores Inc,54301020,식품 소매 및 유통
BIIB,Biogen Inc.,56201040,제약
ZM,Zoom Communications  Inc.,57201020,소프트웨어
RYAAY,Ryanair Holdings PLC ADR,52406010,항공사
ERIC,Telefonaktiebolaget LM Ericsson ADR,57102010,통신 및 네트워킹
ALNY,Alnylam Pharmaceuticals  Inc.,56201040,제약
TCOM,Trip.com Group Limited ADR,53301040,여가 및 오락시설
LPLA,LPL Financial Holdings Inc.,55102010,투자 은행 및 중개 서비스
TSEM,Tower Semiconductor Ltd.,57101010,반도체
GFS,GLOBALFOUNDRIES Inc.,57101020,반도체 장비 및 테스트
ILMN,Illumina Inc,56101010,첨단 의료 장비 및 기술
KHC,Kraft Heinz Co,54102020,식품 가공
ASTS,AST SpaceMobile  Inc.,57401020,무선 통신 서비스
INSM,Insmed Inc,56202010,생명 공학 및 의학 연구
ZS,Zscaler  Inc.,57201020,소프트웨어
FISV,Fiserv Inc,52203040,경영 지원 서비스
ECHO,EchoStar Corporation,57401020,무선 통신 서비스
CPRT,Copart Inc,57201030,온라인 서비스
CINF,Cincinnati Financial Corporation,55301020,손해보험
CTSH,Cognizant Technology Solutions Corporation,57201010,IT 서비스 및 컨설팅
ROIV,Roivant Sciences Ltd,56201040,제약
JBHT,J B Hunt Transport Services Inc,52405030,지상 화물 및 물류
OKTA,Okta  Inc.,57201010,IT 서비스 및 컨설팅
VRSN,VeriSign  Inc.,57201010,IT 서비스 및 컨설팅
MRNA,Moderna Inc,56201040,제약
SYM,Symbotic Inc,52102010,산업용 기계 및 장비
DLTR,Dollar Tree Inc,53402020,할인점
ENTG,Entegris Inc,57101020,반도체 장비 및 테스트
AFRM,Affirm Holdings  Inc.,57301010,핀테크
INCY,Incyte Corp,56201040,제약
FSLR,First Solar  Inc.,50201010,재생 가능 에너지 장비 및 서비스
PFG,Principal Financial Group Inc,55301010,복합보험 및 중개인
ARXS,Arxis Inc,52102010,산업용 기계 및 장비
FFIV,F5 Inc,57201010,IT 서비스 및 컨설팅
TROW,T. Rowe Price Group  Inc.,55102020,투자 관리 및 펀드 운영
MTSI,MACOM Technology Solutions Holdings  Inc.,57101010,반도체
VRSK,Verisk Analytics  Inc.,57201010,IT 서비스 및 컨설팅
FCNCA,First Citizens BancShares Inc (Delaware),55101010,은행
BNTX,Biontech SE ADR,56202010,생명 공학 및 의학 연구
FTAI,FTAI Aviation Ltd.,52101010,항공우주 및 방위
FWONK,Liberty Media Formula One Ord Shs Series C,53302020,방송
SOFI,SoFi Technologies  Inc.,55101030,소비자 대출
RIVN,Rivian Automotive Inc,53101010,자동차 및 트럭 제조
ULTA,Ulta Beauty Inc,53403090,기타 전문 소매
EXE,Expand Energy Corporation,50102020,"오일, 가스 탐사 및 생산"
SMCI,Super Micro Computer Inc,57106010,컴퓨터 하드웨어
ROKU,Roku  Inc.,53302030,엔터테인먼트 제작
GH,Guardant Health  Inc.,56101020,"의료 장비, 물품 및 유통"
UTHR,United Therapeutics Corporation,56201040,제약
TW,Tradeweb Markets Inc,55102050,"금융, 상품 시장 운영 및 서비스 제공"
WWD,Woodward  Inc.,52101010,항공우주 및 방위
INIO,Innio NV,52102010,산업용 기계 및 장비
MKSI,MKS Incorporated,52102010,산업용 기계 및 장비
SITM,SiTime Corporation,57101010,반도체
RGLD,Royal Gold  Inc.,51201060,금
TPG,TPG Inc,55102020,투자 관리 및 펀드 운영
SBAC,SBA Communications Corp,60102040,특수 REITs
GMAB,Genmab A/S ADR,56202010,생명 공학 및 의학 연구
EVRG,Evergy  Inc.,59101010,전력 유틸리티
TSCO,Tractor Supply Company,53403090,기타 전문 소매
KSPI,Kaspi.kz AO ADR,57301010,핀테크
QNT,Quantinuum Inc,57201010,IT 서비스 및 컨설팅
SSNC,SS&C Technologies Holdings  Inc.,57201010,IT 서비스 및 컨설팅
EWBC,East West Bancorp  Inc.,55101010,은행
VTRS,Viatris Inc.,56201040,제약
LSCC,Lattice Semiconductor Corporation,57101010,반도체
LNT,Alliant Energy Corp,59101010,전력 유틸리티
CHTR,Charter Communications  Inc.,57401010,통합 통신 서비스
ZBRA,Zebra Technologies Corp,57104010,전자 장비 및 부품
AKAM,Akamai Technologies Inc,57201010,IT 서비스 및 컨설팅
TLN,Talen Energy Corp,59101020,민자 발전 사업
NTNX,Nutanix  Inc.,57201010,IT 서비스 및 컨설팅
NDSN,Nordson Corporation,52102010,산업용 기계 및 장비
CG,Carlyle Group Inc,55102020,투자 관리 및 펀드 운영
GEN,Gen Digital Inc.,57201020,소프트웨어
CHRW,C.H. Robinson Worldwide  Inc.,52405030,지상 화물 및 물류
CDW,CDW Corporation,57107010,통합 하드웨어 및 소프트웨어
ASND,Ascendis Pharma A/S,56202010,생명 공학 및 의학 연구
STRL,Sterling Infrastructure  Inc.,52201020,건설 및 엔지니어링
MEDP,Medpace Holdings  Inc.,56202010,생명 공학 및 의학 연구
LOGI,Logitech international S.A.,57106010,컴퓨터 하드웨어
PAA,Plains All American Pipeline Units,50103030,오일 및 가스 수송 서비스
BBIO,BridgeBio Pharma  Inc.,56201040,제약
TIGO,Millicom International Cellular S.A.,57401020,무선 통신 서비스
JAZZ,Jazz Pharmaceuticals PLC,56201040,제약
IREN,IREN Limited,57301030,블록 체인 및 암호화폐
PTC,PTC Inc.,57201020,소프트웨어
NBIX,Neurocrine Biosciences  Inc.,56201040,제약
NXT,Nextpower Inc,50201010,재생 가능 에너지 장비 및 서비스
LAMR,Lamar Advertising Co,60102040,특수 REITs
LECO,Lincoln Electric Holdings Inc,52102010,산업용 기계 및 장비
HST,Host Hotels & Resorts  Inc.,60102040,특수 REITs
IESC,IES Holdings Inc,52201020,건설 및 엔지니어링
VNOM,Viper Energy Inc,50102020,"오일, 가스 탐사 및 생산"
COO,The Cooper Companies  Inc.,56101020,"의료 장비, 물품 및 유통"
FUTU,Futu Holdings Limited ADR,57301010,핀테크
GRAB,Grab Holdings Limited,57201020,소프트웨어
TTMI,TTM Technologies Inc,57101010,반도체
ARCC,Ares Capital Corp,55102020,투자 관리 및 펀드 운영
TXRH,Texas Roadhouse Inc,53301020,레스토랑 및 바
APA,APA Corporation,50102020,"오일, 가스 탐사 및 생산"
REG,Regency Centers Corp,60102020,상업용 REITs
AUR,Aurora Innovation  Inc.,57201020,소프트웨어
LULU,lululemon athletica inc.,53202020,의류 및 액세서리
HAS,Hasbro  Inc.,53205010,장난감 및 어린이 제품
AMKR,Amkor Technology  Inc.,57101020,반도체 장비 및 테스트
BMRN,BioMarin Pharmaceutical Inc.,56201040,제약
AEIS,Advanced Energy Industries  Inc.,52102030,전기 부품 및 장비
ERIE,Erie Indemnity Co,55301020,손해보험
CHKP,Check Point Software Technologies Ltd.,57201020,소프트웨어
FIVE,Five Below  Inc.,53402010,백화점
TRMB,Trimble Inc,57201020,소프트웨어
SMTC,Semtech Corporation,57101010,반도체
WMG,Warner Music Group Corp.,53302030,엔터테인먼트 제작
NVMI,Nova Ltd.,57101010,반도체
AGNC,AGNC Investment Corp.,60102040,특수 REITs
ICLR,ICON PLC,56202010,생명 공학 및 의학 연구
HTHT,H World Group Ltd ADR,53301010,"호텔, 모텔 및 크루즈 라인"
SEIC,SEI Investments Company,55102020,투자 관리 및 펀드 운영
DKNG,DraftKings Inc.,53301030,카지노 및 도박
WSE,Wise Group PLC,57201030,온라인 서비스
FOXA,Fox Corporation Class A,53302020,방송
COKE,Coca-Cola Consolidated Inc,54101030,무알콜 음료
GLPI,Gaming and Leisure Properties  Inc.,60102040,특수 REITs
EXEL,Exelixis Inc,56202010,생명 공학 및 의학 연구
MDGL,Madrigal Pharmaceuticals  Inc.,56202010,생명 공학 및 의학 연구
ALGN,Align Technology  Inc.,56101020,"의료 장비, 물품 및 유통"
CSGP,CoStar Group  Inc.,57201030,온라인 서비스
FOX,Fox Corporation Class B,53302020,방송
ARWR,Arrowhead Pharmaceuticals  Inc.,56202010,생명 공학 및 의학 연구
CORT,Corcept Therapeutics Incorporated,56201040,제약
DRS,Leonardo DRS Inc,52101010,항공우주 및 방위
SMMT,Summit Therapeutics Inc.,56202010,생명 공학 및 의학 연구
VSAT,Viasat Inc,57102010,통신 및 네트워킹
KTOS,Kratos Defense & Security Solutions  Inc.,52101010,항공우주 및 방위
CHYM,Chime Financial  Inc.,57301010,핀테크
ENLT,Enlight Renewable Energy Ltd.,59101020,민자 발전 사업
BTSG,Brightspring Health Services Inc,56102010,의료 시설 및 서비스
DPZ,Domino's Pizza  Inc.,53301020,레스토랑 및 바
AAOI,Applied Optoelectronics  Inc.,57104010,전자 장비 및 부품
LFUS,Littelfuse  Inc.,57104010,전자 장비 및 부품
HALO,Halozyme Therapeutics  Inc.,56201040,제약
UMBF,UMB Financial Corp,55101010,은행
TECH,Bio-Techne Corporation,56202010,생명 공학 및 의학 연구
AXSM,Axsome Therapeutics  Inc.,56201040,제약
BPOP,Popular Inc,55101010,은행
MANH,Manhattan Associates  Inc.,57201010,IT 서비스 및 컨설팅
CART,Maplebear Inc.,57201030,온라인 서비스
SANM,Sanmina Corp,57104010,전자 장비 및 부품
HUT,Hut 8 Corp,57301030,블록 체인 및 암호화폐
DOCU,Docusign  Inc.,57201020,소프트웨어
WTFC,Wintrust Financial Corp,55101010,은행
RMBS,Rambus Inc.,57101010,반도체
JKHY,Jack Henry & Associates Inc,57201010,IT 서비스 및 컨설팅
BSY,Bentley Systems  Inc,57201020,소프트웨어
LI,Li Auto Inc. ADR,53101010,자동차 및 트럭 제조
GSAT,Globalstar  Inc.,57401020,무선 통신 서비스
PSKY,Paramount Skydance Corp,53302030,엔터테인먼트 제작
SAIL,SailPoint  Inc.,57201020,소프트웨어
FROG,Jfrog Ltd,57201020,소프트웨어
WYNN,Wynn Resorts  Limited,53301030,카지노 및 도박
ENSG,The Ensign Group  Inc.,56102010,의료 시설 및 서비스
CYTK,Cytokinetics  Incorporated,56202010,생명 공학 및 의학 연구
ZION,Zions Bancorporation  National Association,55101010,은행
CGNX,Cognex Corporation,52102010,산업용 기계 및 장비
PRAX,Praxis Precision Medicines  Inc.,56202010,생명 공학 및 의학 연구
VIAV,Viavi Solutions Inc.,57102010,통신 및 네트워킹
SWKS,Skyworks Solutions  Inc.,57101010,반도체
VICR,Vicor Corporation,52102030,전기 부품 및 장비
ONB,Old National Bancorp,55101010,은행
NWSA,News Corporation Class A,53302040,소비자 출판
APGE,Apogee Therapeutics  Inc.,56202010,생명 공학 및 의학 연구
HSIC,Henry Schein  Inc.,56101020,"의료 장비, 물품 및 유통"
PAYP,PayPay Corp ADR,52203040,경영 지원 서비스
PODD,Insulet Corporation,56101020,"의료 장비, 물품 및 유통"
FORM,FormFactor Inc,57101020,반도체 장비 및 테스트
STRC,Strategy Variable Rate Perpetual Stretch Prf Shs Series A,57201020,소프트웨어
ABVX,Abivax SA ADR,56202010,생명 공학 및 의학 연구
AAL,American Airlines Group Inc.,52406010,항공사
SOLS,Solstice Advanced Materials Inc,51101030,특수 화학제
TEM,Tempus AI Inc,56202010,생명 공학 및 의학 연구
KRYS,Krystal Biotech  Inc.,56201040,제약
PTGX,Protagonist Therapeutics  Inc.,56202010,생명 공학 및 의학 연구
AVAV,Aerovironment  Inc,52101010,항공우주 및 방위
SAIA,Saia Inc,52405030,지상 화물 및 물류
FRHC,Freedom Holding Corp,55102010,투자 은행 및 중개 서비스
SIRI,Sirius XM Holdings Inc.,53302020,방송
KYMR,Kymera Therapeutics  Inc.,56202010,생명 공학 및 의학 연구
GOOGM,Alphabet Dep Shs Repstg 1 20Th Int Mandatory Conv Prf Shs Ser A,57201030,온라인 서비스
LINE,Lineage  Inc.,60102040,특수 REITs
GOOGN,Alphabet Dep Shs Repstg 1 20Th Int Mandatory Conv Prf Shs Ser B,57201030,온라인 서비스
IONS,Ionis Pharmaceuticals  Inc.,56202010,생명 공학 및 의학 연구
RGEN,Repligen Corporation,56101020,"의료 장비, 물품 및 유통"
FCFS,Firstcash Holdings Inc (Texas),55101030,소비자 대출
SYRE,Spyre Therapeutics Inc,56202010,생명 공학 및 의학 연구
COLB,Columbia Banking System Inc,55101010,은행
TTEK,Tetra Tech Inc (Delaware),52203010,환경 서비스 및 장비
APLD,Applied Digital Corp,57301030,블록 체인 및 암호화폐
IDCC,InterDigital Inc,57102010,통신 및 네트워킹
BRKR,Bruker Corporation,56101010,첨단 의료 장비 및 기술
CRNX,Crinetics Pharmaceuticals  Inc.,56202010,생명 공학 및 의학 연구
SFD,Smithfield Foods Inc,54102020,식품 가공
CAE,CAE Inc,52101010,항공우주 및 방위
PCVX,Vaxcyte  Inc.,56202010,생명 공학 및 의학 연구
HQY,HealthEquity  Inc.,57201020,소프트웨어
IMVT,Immunovant  Inc.,56202010,생명 공학 및 의학 연구
BOKF,BOK Financial Corp,55101010,은행
TTAN,ServiceTitan Inc,57201020,소프트웨어
QRVO,Qorvo  Inc.,57101010,반도체
WULF,TeraWulf Inc.,57301030,블록 체인 및 암호화폐
CBSH,Commerce Bancshares  Inc.,55101010,은행
ALKS,Alkermes Plc,56202010,생명 공학 및 의학 연구
MTCH,Match Group  Inc.,57201030,온라인 서비스
SNEX,StoneX Group Inc,55102010,투자 은행 및 중개 서비스
TWST,Twist Bioscience Corporation,56201040,제약
XE,X-Energy Inc,52102040,중전기장비
VLY,Valley National Bancorp,55101010,은행
IBRX,Immunitybio Inc,56202010,생명 공학 및 의학 연구
CBC,Central Bancompany  Inc.,55101010,은행
SFM,Sprouts Farmers Market Inc,54301020,식품 소매 및 유통
AVT,Avnet Inc,57104010,전자 장비 및 부품
XP,XP Inc,55102010,투자 은행 및 중개 서비스
ALGM,Allegro Microsystems Inc,57101010,반도체
BZ,KANZHUN LIMITED ADR,52203030,고용 서비스
MAAS,Maase Inc,57201010,IT 서비스 및 컨설팅
GLXY,Galaxy Digital Inc,55102010,투자 은행 및 중개 서비스
SIMO,Silicon Motion Technology Corporation ADR,57101010,반도체
CAMT,Camtek Ltd.,57101020,반도체 장비 및 테스트
RYTM,Rhythm Pharmaceuticals  Inc.,56201040,제약
PCTY,Paylocity Holding Corp,57201020,소프트웨어
QBTS,D-Wave Quantum Inc.,57201010,IT 서비스 및 컨설팅
RIOT,Riot Platforms  Inc.,57301030,블록 체인 및 암호화폐
POWL,Powell Industries Inc,52102030,전기 부품 및 장비
TGTX,TG Therapeutics  Inc.,56201040,제약
CHRD,Chord Energy Corporation,50102020,"오일, 가스 탐사 및 생산"
TXG,10x Genomics  Inc.,56101020,"의료 장비, 물품 및 유통"
MBLY,Mobileye Global Inc,57107010,통합 하드웨어 및 소프트웨어
LGN,Legence Corp.,52201020,건설 및 엔지니어링
CIFR,Cipher Digital Inc,57301030,블록 체인 및 암호화폐
MORN,Morningstar  Inc.,52203070,전문 정보 서비스
BILI,Bilibili Inc ADR,57201030,온라인 서비스
NAVN,Navan  Inc.,57201020,소프트웨어
DBX,Dropbox Inc,57201020,소프트웨어
SLAB,Silicon Laboratories Inc.,57101010,반도체
VFS,VinFast Auto Ltd,53101010,자동차 및 트럭 제조
PLXS,Plexus Corp,57104010,전자 장비 및 부품
POOL,Pool Corporation,53205020,오락용 제품
BLTE,Belite Bio  Inc ADR,56202010,생명 공학 및 의학 연구
VCTR,Victory Capital Holdings  Inc.,55102020,투자 관리 및 펀드 운영
ORKA,Oruka Therapeutics Inc,56202010,생명 공학 및 의학 연구
LNW,Light & Wonder Inc,53301030,카지노 및 도박
AAON,Aaon Inc,52102030,전기 부품 및 장비
LQDA,Liquidia Corporation,56201040,제약
CELH,Celsius Holdings  Inc.,54101030,무알콜 음료
APPF,AppFolio  Inc.,57201020,소프트웨어
ROAD,Construction Partners  Inc.,52201020,건설 및 엔지니어링
GTLB,GitLab Inc.,57201020,소프트웨어
CGON,CG Oncology  Inc.,56202010,생명 공학 및 의학 연구
GLBE,Global-E Online Ltd.,57201030,온라인 서비스
VSEC,VSE Corp,52101010,항공우주 및 방위
LLYVK,Liberty Live Holdings Inc Series C,53301040,여가 및 오락시설
ACT,Enact Holdings Inc,55301020,손해보험
COGT,Cogent Biosciences  Inc.,56202010,생명 공학 및 의학 연구
GDS,GDS Holdings Limited ADR,57201010,IT 서비스 및 컨설팅
CPB,Campbell's Co,54102020,식품 가공
SSRM,SSR Mining Inc.,51201060,금
CORZ,Core Scientific Inc,57301030,블록 체인 및 암호화폐
MRCY,Mercury Systems Inc,52101010,항공우주 및 방위
UBSI,United Bankshares  Inc.,55101010,은행
DSGX,The Descartes Systems Group Inc.,57201020,소프트웨어
WFRD,Weatherford International PLC,50103020,오일 관련 서비스 및 장비
URBN,Urban Outfitters  Inc,53403040,의류 및 액세서리 소매
RRR,Red Rock Resorts  Inc.,53301030,카지노 및 도박
LNTH,Lantheus Holdings  Inc.,56101020,"의료 장비, 물품 및 유통"
AUGO,Aura Minerals Inc,51201060,금
ERAS,Erasca  Inc.,56202010,생명 공학 및 의학 연구
QLYS,Qualys  Inc.,57201010,IT 서비스 및 컨설팅
MIRM,Mirum Pharmaceuticals  Inc.,56201040,제약
PPC,Pilgrims Pride Corp,54102020,식품 가공
TTD,Trade Desk Inc,57201020,소프트웨어
NOVT,Novanta Inc.,57104010,전자 장비 및 부품
MWH,Solv Energy Inc,52201020,건설 및 엔지니어링
CAI,Caris Life Sciences  Inc.,56101020,"의료 장비, 물품 및 유통"
LYFT,Lyft  Inc.,57201030,온라인 서비스
FRVO,Fervo Energy Co,59101010,전력 유틸리티
FIGR,Figure Technology Solutions  Inc.,57201010,IT 서비스 및 컨설팅
MXL,MaxLinear  Inc.,57101010,반도체
SRRK,Scholar Rock Holding Corporation,56202010,생명 공학 및 의학 연구
HWC,Hancock Whitney Corporation,55101010,은행
XENE,Xenon Pharmaceuticals Inc.,56202010,생명 공학 및 의학 연구
LSTR,Landstar System  Inc.,52405030,지상 화물 및 물류
DUOL,Duolingo  Inc.,57201030,온라인 서비스
DNTH,Dianthus Therapeutics Inc,56202010,생명 공학 및 의학 연구
FSV,FIRSTSERVICE CORPORATION,60101020,부동산 서비스
CROX,Crocs  Inc.,53202030,제화
LKQ,LKQ Corp,53101020,"자동차, 트럭 및 오토바이 부품"
CHDN,Churchill Downs Incorporated,53301030,카지노 및 도박
DOX,Amdocs Limited,57201010,IT 서비스 및 컨설팅
AMRX,Amneal Pharmaceuticals  Inc.,56201040,제약
RGTI,Rigetti Computing  Inc.,57101010,반도체
CRUS,Cirrus Logic  Inc.,57101010,반도체
KNSA,Kiniksa Pharmaceuticals International  PLC,56201040,제약
PTCT,PTC Therapeutics  Inc.,56201040,제약
RDNT,RadNet  Inc.,56102010,의료 시설 및 서비스
NTSK,Netskope  Inc.,57201010,IT 서비스 및 컨설팅
CZR,Caesars Entertainment Inc,53301030,카지노 및 도박
CACC,Credit Acceptance Corp,55101030,소비자 대출
NWS,News Corporation Class B,53302040,소비자 출판
Z,Zillow Group  Inc. Class C,60101020,부동산 서비스
FTDR,Frontdoor Inc,54201030,개인 서비스
CVLT,Commvault Systems  Inc.,57201020,소프트웨어
GGAL,Grupo Financiero Galicia S.A. ADR,55101010,은행
TVTX,Travere Therapeutics  Inc.,56202010,생명 공학 및 의학 연구
LGND,Ligand Pharmaceuticals Incorporated,56201040,제약
CAKE,Cheesecake Factory Inc,53301020,레스토랑 및 바
MMED,MiniMed Group Inc,56101020,"의료 장비, 물품 및 유통"
STEP,StepStone Group Inc.,55102020,투자 관리 및 펀드 운영
OTEX,Open Text Corporation,57201020,소프트웨어
CWST,Casella Waste Systems  Inc.,52203010,환경 서비스 및 장비
NICE,NICE Ltd. ADR,57201020,소프트웨어
DFTX,Definium Therapeutics Inc,56202010,생명 공학 및 의학 연구
BCPC,Balchem Corporation,51101030,특수 화학제
MKTX,MarketAxess Holdings Inc.,55102050,"금융, 상품 시장 운영 및 서비스 제공"
NXST,Nexstar Media Group Inc,53302020,방송
